0.96875,0.09090909090909091
0.8091397849462365,0.11363636363636363
0.793778801843318,0.06818181818181818
0.8288084464555052,0.045454545454545456
0.8351293103448276,0.1590909090909091
1.0,0.022727272727272728
0.7849462365591398,0.18181818181818182
0.8170594837261503,0.022727272727272728
1.0,0.045454545454545456
0.8729838709677419,0.045454545454545456
0.9112787356321839,0.06818181818181818
0.8313131313131313,0.13636363636363635
0.9642857142857143,0.13636363636363635
0.9058201058201059,0.045454545454545456
0.8833333333333333,0.1590909090909091
0.8601190476190477,0.09090909090909091
0.9172368849788205,0.022727272727272728
1.0,0.022727272727272728
0.9081439393939394,0.11363636363636363
1.0,0.11363636363636363
1.0,0.0
1.0,0.045454545454545456
0.805982905982906,0.045454545454545456
0.8777777777777778,0.13636363636363635
1.0,0.06818181818181818
0.9506172839506173,0.0
0.8518518518518519,0.13636363636363635
0.8190045248868778,0.11363636363636363
0.967741935483871,0.0
0.7956989247311828,0.11363636363636363
0.8591954022988506,0.022727272727272728
1.0,0.0
0.8056835637480799,0.13636363636363635
0.8604166666666667,0.06818181818181818
0.9031578947368422,0.06818181818181818
1.0,0.045454545454545456
0.8378582202111614,0.045454545454545456
0.842911877394636,0.09090909090909091
0.8631138975966562,0.045454545454545456
0.9615384615384616,0.0
0.8602729885057471,0.045454545454545456
1.0,0.0
0.9034722222222222,0.022727272727272728
1.0,0.09090909090909091
1.0,0.0
0.8457545420837969,0.1590909090909091
1.0,0.045454545454545456
1.0,0.0
1.0,0.022727272727272728
0.8759259259259259,0.13636363636363635
0.946236559139785,0.045454545454545456
0.8745098039215686,0.09090909090909091
1.0,0.0
0.7817460317460317,0.06818181818181818
0.8817733990147784,0.09090909090909091
0.8082107843137255,0.09090909090909091
0.9444444444444444,0.045454545454545456
0.8,0.18181818181818182
0.9182539682539682,0.022727272727272728
1.0,0.022727272727272728
0.8747276688453159,0.11363636363636363
0.8494623655913979,0.06818181818181818
0.9046402724563644,0.022727272727272728
0.8090277777777778,0.045454545454545456
0.8799102132435466,0.18181818181818182
0.9770114942528736,0.045454545454545456
1.0,0.0
0.8604166666666667,0.06818181818181818
0.8791666666666667,0.09090909090909091
0.8614969135802469,0.09090909090909091
